product_name,product_url,product_rating,product_price,product_revenue
Thẻ Nhớ cf Tốc Độ Cao Cho MáY ẢNh Kỹ ThuậT Số,https://shopee.vn/Th%E1%BA%BB-Nh%E1%BB%9B-cf-T%E1%BB%91c-%C4%90%E1%BB%99-Cao-Cho-M%C3%A1Y-%E1%BA%A2Nh-K%E1%BB%B9-Thu%E1%BA%ADT-S%E1%BB%91-i.1058869579.22553117418?sp_atk=84a01c3b-7f64-4635-8445-1933fd0b702a&xptdk=84a01c3b-7f64-4635-8445-1933fd0b702a,3.667,163008 - 327062,5216256.0 - 10465984.0
"Thẻ Nhớ Yoosee 64GB /32GB Tốc Độ Cao, Class 10, Chuyên Dụng Camera, Loa Đài, Điện Thoại - Thẻ Nhớ Camera Yoosee",https://shopee.vn/Th%E1%BA%BB-Nh%E1%BB%9B-Yoosee-64GB-32GB-T%E1%BB%91c-%C4%90%E1%BB%99-Cao-Class-10-Chuy%C3%AAn-D%E1%BB%A5ng-Camera-Loa-%C4%90%C3%A0i-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Th%E1%BA%BB-Nh%E1%BB%9B-Camera-Yoosee-i.1033602958.18493743335?sp_atk=d5d5970c-0eae-4a4b-8c2f-0f1e7e54091c&xptdk=d5d5970c-0eae-4a4b-8c2f-0f1e7e54091c,4.892,48000 - 94000,17664000.0 - 34592000.0
Thẻ nhớ SD các loại dung lượng 1GB 2GB 4GB 8GB,https://shopee.vn/Th%E1%BA%BB-nh%E1%BB%9B-SD-c%C3%A1c-lo%E1%BA%A1i-dung-l%C6%B0%E1%BB%A3ng-1GB-2GB-4GB-8GB-i.316956.21992064801?sp_atk=8e9efd12-905b-407d-8fea-d9630b32b9b2&xptdk=8e9efd12-905b-407d-8fea-d9630b32b9b2,5.0,30000 - 140000,2160000.0 - 10080000.0
"Thẻ nhớ cũ, thẻ nhớ đã sử dụng 512mb.1gb.2gb.4gb.8gb.16gb.32gb",https://shopee.vn/Th%E1%BA%BB-nh%E1%BB%9B-c%C5%A9-th%E1%BA%BB-nh%E1%BB%9B-%C4%91%C3%A3-s%E1%BB%AD-d%E1%BB%A5ng-512mb.1gb.2gb.4gb.8gb.16gb.32gb-i.29358557.18689938217?sp_atk=52bbf6de-f351-4f29-b15b-1231c82e0fa2&xptdk=52bbf6de-f351-4f29-b15b-1231c82e0fa2,4.867,30000,3240000.0
SAMSUNG Thẻ Nhớ TF 1024GB 512GB 256GB Cho ĐiệN ThoạI MáY TíNh BảNg,https://shopee.vn/SAMSUNG-Th%E1%BA%BB-Nh%E1%BB%9B-TF-1024GB-512GB-256GB-Cho-%C4%90i%E1%BB%87N-Tho%E1%BA%A1I-M%C3%A1Y-T%C3%ADNh-B%E1%BA%A3Ng-i.783014731.18046422348?sp_atk=bb86889d-3b1d-44f0-9bdf-48deb0a4575a&xptdk=bb86889d-3b1d-44f0-9bdf-48deb0a4575a,4.203,49000 - 54000,83300000.0 - 91800000.0
"Thẻ CF Pro cho Máy ảnh, Máy quay Thẻ nhớ CompactFlash tốc độ cao (Bản Gold mới) có in Logo Lexar",https://shopee.vn/Th%E1%BA%BB-CF-Pro-cho-M%C3%A1y-%E1%BA%A3nh-M%C3%A1y-quay-Th%E1%BA%BB-nh%E1%BB%9B-CompactFlash-t%E1%BB%91c-%C4%91%E1%BB%99-cao-(B%E1%BA%A3n-Gold-m%E1%BB%9Bi)-c%C3%B3-in-Logo-Lexar-i.105468863.23847076111?sp_atk=d19610d2-cf7f-4b62-8f66-32590f6c5694&xptdk=d19610d2-cf7f-4b62-8f66-32590f6c5694,4.733,260000 - 780000,19760000.0 - 59280000.0
Thẻ Nhớ MicroSDXC SanDisk Extreme Pro V30 A2 128GB 200MB/s SDSQXCD-128G-GN6MA,https://shopee.vn/Th%E1%BA%BB-Nh%E1%BB%9B-MicroSDXC-SanDisk-Extreme-Pro-V30-A2-128GB-200MB-s-SDSQXCD-128G-GN6MA-i.946966028.16493747789?sp_atk=8c566c73-8871-473f-9f49-ffd2286a020f&xptdk=8c566c73-8871-473f-9f49-ffd2286a020f,4.886,420000,139020000.0
Thẻ Nhớ Kingston Canvas 128GB microSD A1 (SDCS2) 256GB / 512GB / 64GB / 32GB,https://shopee.vn/Th%E1%BA%BB-Nh%E1%BB%9B-Kingston-Canvas-128GB-microSD-A1-(SDCS2)-256GB-512GB-64GB-32GB-i.1026570192.21890460721?sp_atk=005265dc-bd85-43c8-8851-6c1512f66b98&xptdk=005265dc-bd85-43c8-8851-6c1512f66b98,5.0,57600 - 72000,2188800.0 - 2736000.0
"Thẻ nhớ SanDisk Ultra 32GB/64GB/128G tốc độ cao 100mb/s,chuẩn Micro SD cho camera,điện thoại-Thẻ nhớ Sandisk chính hãng",https://shopee.vn/Th%E1%BA%BB-nh%E1%BB%9B-SanDisk-Ultra-32GB-64GB-128G-t%E1%BB%91c-%C4%91%E1%BB%99-cao-100mb-s-chu%E1%BA%A9n-Micro-SD-cho-camera-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Th%E1%BA%BB-nh%E1%BB%9B-Sandisk-ch%C3%ADnh-h%C3%A3ng-i.1068268210.23253863541?sp_atk=f55426e9-f453-48a3-8a66-561f160ea51e&xptdk=f55426e9-f453-48a3-8a66-561f160ea51e,4.981,45000 - 209000,19260000.0 - 89452000.0
Thẻ Nhớ Mi microsd 1TB 512 / 256GB Mới,https://shopee.vn/Th%E1%BA%BB-Nh%E1%BB%9B-Mi-microsd-1TB-512-256GB-M%E1%BB%9Bi-i.74799160.22508768835?sp_atk=d3f1f590-3aeb-4729-9d7d-2451b75022b3&xptdk=d3f1f590-3aeb-4729-9d7d-2451b75022b3,4.456,56000,22400000.0
